"LIBNAME","Period_ID","POPU_LSA","b1_visits_per_cap","b2_physmatcir_per_cap","b3_elmatcir_per_cap","b4_physmat_turnover_NOT_per_cap","b5_elmat_turnover_NOT_per_cap","b6_internet_term_per_cap","b7_wifi_per_cap","b8_attend_per_cap","b9_loc_op_exp_per_cap","b10_pct_budget_coll_NOT_per_cap","b11_FTE_per_cap","b12_n_program_per_cap","b1_act_n","b2_act_n","b3_act_n","b4_act_n","b5_act_n","b6_act_n","b7_act_n","b8_act_n","b9_act_n","b10_act_n","b11_act_n","b12_act_n","b1_act_viz","b2_act_viz","b3_act_viz","b4_act_viz","b5_act_viz","b6_act_viz","b7_act_viz","b8_act_viz","b9_act_viz","b10_act_viz","b11_act_viz","b12_act_viz","b1_visits_pc_viz","b2_physmatcir_pc_viz","b3_elmatcir_pc_viz","b4_physmat_turnover_NOT_pc_viz","b5_elmat_turnover_NOT_pc_viz","b6_internet_term_pc_viz","b7_wifi_pc_viz","b8_attend_pc_viz","b9_loc_op_exp_pc_viz","b10_pct_budget_coll_NOT_pc_viz","b11_FTE_pc_viz","b12_n_program_pc_viz","b1_pctl","b2_pctl","b3_pctl","b4_pctl","b5_pctl","b6_pctl","b7_pctl","b8_pctl","b9_pctl","b10_pctl","b11_pctl","b12_pctl"
"Salt Lake City Public Library System",2016,"192,672",9.68218526822787,15.4039922770304,2.23340703371533,3.370007017257,5184.51807228916,2.38940790566351,NA,0.618699136356087,74.7438911725627,12.094523861485,0.000936721474838067,0.0184873775120412,1865486,2967918,430315,3.37,5184.52,460372,NA,119206,14401055,12.09,180.48,3562,"1,865,486","2,967,918","430,315","3.37","5,184.52","460,372","NA","119,206","$14,401,055","12.09%","180.48","3,562","9.68","15.4","2.23","3.37","5,184.52","2.39","NA","0.62","$74.74","12.09%","0.000937","0.0185",0.872727272727273,0.821428571428571,0.982142857142857,0.696428571428571,0.982142857142857,0.944444444444444,NA,0.571428571428571,0.964285714285714,0.410714285714286,0.892857142857143,0.446428571428571
"Salt Lake City Public Library System",2017,"193,744",10.0003251713601,14.1560203154678,3.28402944091172,3.48035810592169,6362.61,2.00683892146337,NA,0.716925427368073,79.5731222644314,12.9616568313633,0.000956674787348253,0.0237684779915765,1937503,2742644,636261,3.48,6362.61,388813,NA,138900,15416815,12.96,185.35,4605,"1,937,503","2,742,644","636,261","3.48","6,362.61","388,813","NA","138,900","$15,416,815","12.96%","185.35","4,605","10","14.16","3.28","3.48","6,362.61","2.01","NA","0.72","$79.57","12.96%","0.000957","0.0238",0.875,0.896551724137931,1,0.758620689655172,0.982758620689655,0.946428571428571,NA,0.672413793103448,0.948275862068966,0.517241379310345,0.913793103448276,0.53448275862069
"Salt Lake City Public Library System",2018,"200,544",9.4008097973512,15.5552098292644,2.71183879846817,3.78929620852217,5438.43,1.64179431945109,NA,0.63741622786022,86.2434727541088,10.8469822401898,0.000941189963299825,0.0228677995851285,1885276,3119504,543843,3.79,5438.43,329252,NA,127830,17295611,10.85,188.75,4586,"1,885,276","3,119,504","543,843","3.79","5,438.43","329,252","NA","127,830","$17,295,611","10.85%","188.75","4,586","9.4","15.56","2.71","3.79","5,438.43","1.64","NA","0.64","$86.24","10.85%","0.000941","0.0229",0.872727272727273,0.931034482758621,0.96551724137931,0.793103448275862,0.982758620689655,0.894736842105263,NA,0.56140350877193,0.96551724137931,0.403508771929825,0.896551724137931,0.508771929824561
"Salt Lake City Public Library System",2019,"200,591",7.23500057330588,14.6000767731354,2.72472842749675,3.6891096941282,5358.39215686274,1.50267459656714,6.44551350758509,0.717345244801611,88.3253535801706,9.2148802957426,0.00104905005708132,0.0282216051567618,1451276,2928644,546556,3.69,5358.39,301423,1292912,143893,17717271,9.21,210.43,5661,"1,451,276","2,928,644","546,556","3.69","5,358.39","301,423","1,292,912","143,893","$17,717,271","9.21%","210.43","5,661","7.24","14.6","2.72","3.69","5,358.39","1.5","6.45","0.72","$88.33","9.21%","0.001049","0.0282",0.811320754716981,0.929824561403509,0.913793103448276,0.736842105263158,0.931034482758621,0.894736842105263,0.976190476190476,0.603448275862069,0.982456140350877,0.228070175438596,0.948275862068966,0.620689655172414
"Salt Lake City Public Library System",2020,"200,567",4.65816909062807,10.1178758220445,0.067433825105825,2.73135855110853,133.910891089109,0.947768077500287,2.02670927919349,0.458141169783663,93.2529927655098,9.43848323861296,0.00102758679144625,0.015790234684669,934275,2029312,13525,2.73,133.91,190091,406491,91888,18703473,9.44,206.1,3167,"934,275","2,029,312","13,525","2.73","133.91","190,091","406,491","91,888","$18,703,473","9.44%","206.1","3,167","4.66","10.12","0.07","2.73","133.91","0.95","2.03","0.46","$93.25","9.44%","0.001028","0.0158",0.857142857142857,0.844827586206897,0.0172413793103448,0.741379310344828,0.258620689655172,0.844827586206897,0.888888888888889,0.603448275862069,0.982758620689655,0.293103448275862,0.931034482758621,0.5
"Salt Lake City Public Library System",2021,"119,273",1.30002599079423,9.80022301778273,6.2324415416733,1.57281929630282,7824.86315789474,0.180007210349367,7.47618488677236,0.0957551164136058,167.432528736596,9.21347872936945,0.0016390968618212,0.0030518222900405,155058,1168902,743362,1.57,7824.86,21470,891707,11421,19970180,9.21,195.5,364,"155,058","1,168,902","743,362","1.57","7,824.86","21,470","891,707","11,421","$19,970,180","9.21%","195.5","364","1.3","9.8","6.23","1.57","7,824.86","0.18","7.48","0.1","$167.43","9.21%","0.001639","0.0031",0.0701754385964912,0.775862068965517,0.982758620689655,0.448275862068966,0.96551724137931,0.46551724137931,0.977272727272727,0.293103448275862,1,0.241379310344828,1,0.310344827586207
"Salt Lake City Public Library System",2022,"200,478",3.80617823402069,8.850622013388,3.76694200859945,3.28624424466694,7949.35789473684,0.530103053701653,14.3851195642415,0.137920370314947,104.972800007981,9.43492811322451,0.001346681431379,0.00392561777352128,763055,1774355,755189,3.29,7949.36,106274,2883900,27650,21044737,9.43,269.98,787,"763,055","1,774,355","755,189","3.29","7,949.36","106,274","2,883,900","27,650","$21,044,737","9.43%","269.98","787","3.81","8.85","3.77","3.29","7,949.36","0.53","14.39","0.14","$104.97","9.43%","0.001347","0.0039",0.631578947368421,0.689655172413793,0.827586206896552,0.741379310344828,0.913793103448276,0.810344827586207,0.978260869565217,0.103448275862069,0.96551724137931,0.293103448275862,0.948275862068966,0.103448275862069
"Salt Lake City Public Library System",2023,"204,657",5.22477120254865,8.85673590446454,4.18050689690555,3.43650145131415,8306.50485436893,0.70551703582091,22.360774368822,0.325647302559893,137.80737526691,11.6976788675027,0.00105454492150281,0.0120592014932301,1069286,1812593,855570,3.44,8306.5,144389,4576289,66646,28203244,11.7,215.82,2468,"1,069,286","1,812,593","855,570","3.44","8,306.5","144,389","4,576,289","66,646","$28,203,244","11.7%","215.82","2,468","5.22","8.86","4.18","3.44","8,306.5","0.71","22.36","0.33","$137.81","11.7%","0.001055","0.0121",0.775862068965517,0.672413793103448,0.844827586206897,0.775862068965517,0.879310344827586,0.879310344827586,0.958333333333333,0.232142857142857,0.982758620689655,0.517241379310345,0.896551724137931,0.189655172413793
"Salt Lake City Public Library System",2024,"209,593",5.12435052697371,8.35260719585101,5.40600115461871,3.62991100679268,Inf,0.800098285725191,24.7162118963897,0.364582786638867,118.109264145272,9.23644542010012,0.00123610998458918,0.0124813328689412,1074028,1750648,1133060,3.63,Inf,167695,5180345,76414,24754875,9.24,259.08,2616,"1,074,028","1,750,648","1,133,060","3.63","Inf","167,695","5,180,345","76,414","$24,754,875","9.24%","259.08","2,616","5.12","8.35","5.41","3.63","Inf","0.8","24.72","0.36","$118.11","9.24%","0.001236","0.0125",0.724137931034483,0.620689655172414,0.862068965517241,0.775862068965517,0.0714285714285714,0.87719298245614,0.959183673469388,0.206896551724138,0.96551724137931,0.431034482758621,0.931034482758621,0.224137931034483
"Salt Lake City Public Library System",2025,"217,783",5.51102703149465,7.70731416134409,6.10811220343186,3.27575291564535,Inf,0.850929595055629,29.4140176230468,0.404824986339613,121.473480482866,11.3834031056601,0.00109030548757249,0.0132609064986707,1200208,1678522,1330243,3.28,Inf,185318,6405873,88164,26454859,11.38,237.45,2888,"1,200,208","1,678,522","1,330,243","3.28","Inf","185,318","6,405,873","88,164","$26,454,859","11.38%","237.45","2,888","5.51","7.71","6.11","3.28","Inf","0.85","29.41","0.4","$121.47","11.38%","0.00109","0.0133",0.741379310344828,0.627118644067797,0.915254237288136,0.728813559322034,0,0.898305084745763,0.96,0.288135593220339,0.966101694915254,0.610169491525424,0.932203389830508,0.23728813559322
"Salt Lake County Library",2016,"852,036",4.31776474233483,14.8902123853922,1.26601223422484,6.51384532604404,12542.8837209302,0.668321526320484,0.916772296006272,0.522217371096996,41.327348844415,16.9186127980376,0.000467703242585994,0.011676736663709,3678891,12686997,1078688,6.51,12542.88,569434,781123,444948,35212389,16.92,398.5,9949,"3,678,891","12,686,997","1,078,688","6.51","12,542.88","569,434","781,123","444,948","$35,212,389","16.92%","398.5","9,949","4.32","14.89","1.27","6.51","12,542.88","0.67","0.92","0.52","$41.33","16.92%","0.000468","0.0117",0.218181818181818,0.803571428571429,0.910714285714286,0.946428571428571,1,0.296296296296296,0.736842105263158,0.5,0.821428571428571,0.785714285714286,0.5,0.232142857142857
"Salt Lake County Library",2017,"878,380",3.98323390787586,13.3871593160136,1.39720508208293,6.18905518984783,13789.6292134831,0.569090826293859,0.428711946993329,0.426827796625606,41.6443862565177,16.3181285927676,0.000453676085521073,0.012250961998224,3498793,11759013,1227277,6.19,13789.63,499878,376572,374917,36579596,16.32,398.5,10761,"3,498,793","11,759,013","1,227,277","6.19","13,789.63","499,878","376,572","374,917","$36,579,596","16.32%","398.5","10,761","3.98","13.39","1.4","6.19","13,789.63","0.57","0.43","0.43","$41.64","16.32%","0.000454","0.0123",0.196428571428571,0.827586206896552,0.810344827586207,0.96551724137931,1,0.392857142857143,0.575,0.362068965517241,0.879310344827586,0.775862068965517,0.482758620689655,0.241379310344828
"Salt Lake County Library",2018,"885,810",3.73752836387036,12.6336042717964,1.61023018480261,6.29256417407576,16980.4523809524,0.537895259705806,0.392991725087773,0.444544541154424,43.1791591876362,15.8067408210532,0.000453257470563665,0.0141316986712726,3310740,11190973,1426358,6.29,16980.45,476473,348116,393782,38248531,15.81,401.5,12518,"3,310,740","11,190,973","1,426,358","6.29","16,980.45","476,473","348,116","393,782","$38,248,531","15.81%","401.5","12,518","3.74","12.63","1.61","6.29","16,980.45","0.54","0.39","0.44","$43.18","15.81%","0.000453","0.0141",0.145454545454545,0.810344827586207,0.758620689655172,0.948275862068966,1,0.350877192982456,0.447368421052632,0.298245614035088,0.879310344827586,0.771929824561403,0.482758620689655,0.263157894736842
"Salt Lake County Library",2019,"902,874",3.49867534118825,11.8730886037254,1.79861088036647,5.95601785488076,19104.9294117647,0.444795176292595,0.37224130941859,0.435893601986545,42.5712436065276,15.6233959953956,0.000449121361341671,0.0122398031176,3158863,10719903,1623919,5.96,19104.93,401594,336087,393557,38436469,15.62,405.5,11051,"3,158,863","10,719,903","1,623,919","5.96","19,104.93","401,594","336,087","393,557","$38,436,469","15.62%","405.5","11,051","3.5","11.87","1.8","5.96","19,104.93","0.44","0.37","0.44","$42.57","15.62%","0.000449","0.0122",0.0943396226415094,0.807017543859649,0.603448275862069,0.947368421052632,1,0.263157894736842,0.333333333333333,0.275862068965517,0.894736842105263,0.719298245614035,0.448275862068966,0.137931034482759
"Salt Lake County Library",2020,"902,874",1.1901904363178,6.27712393977454,2.26623869997364,3.07313221927845,24952.7804878049,0.102690962415575,0.112994725731387,0.220197945671268,44.2342918280956,15.2544582875508,0.000510037945494056,0.00480133440546521,1074592,5667452,2046128,3.07,24952.78,92717,102020,198811,39937992,15.25,460.5,4335,"1,074,592","5,667,452","2,046,128","3.07","24,952.78","92,717","102,020","198,811","$39,937,992","15.25%","460.5","4,335","1.19","6.28","2.27","3.07","24,952.78","0.1","0.11","0.22","$44.23","15.25%","0.00051","0.0048",0,0.551724137931034,0.620689655172414,0.793103448275862,1,0.137931034482759,0.177777777777778,0.241379310344828,0.896551724137931,0.706896551724138,0.586206896551724,0.0689655172413793
"Salt Lake County Library",2021,"902,874",2.03110290029395,10.2154542051272,2.48852110039718,4.78908890010447,27738.5308641975,0.16170916429092,0.155235392756907,0.148640895628847,47.1870460330013,14.1922808653394,0.000484286844011457,0.00243666336609538,1833830,9223268,2246821,4.79,27738.53,146003,140158,134204,42603957,14.19,437.25,2200,"1,833,830","9,223,268","2,246,821","4.79","27,738.53","146,003","140,158","134,204","$42,603,957","14.19%","437.25","2,200","2.03","10.22","2.49","4.79","27,738.53","0.16","0.16","0.15","$47.19","14.19%","0.000484","0.0024",0.245614035087719,0.844827586206897,0.53448275862069,0.913793103448276,1,0.413793103448276,0.204545454545455,0.413793103448276,0.896551724137931,0.620689655172414,0.517241379310345,0.258620689655172
"Salt Lake County Library",2022,"902,874",2.66983765176536,10.2514658745296,2.77128037799294,4.83379874190844,30513.6219512195,0.226601940027069,0.26272658200369,0.253201443390772,51.1418725093424,13.5309230027819,0.000484840631140115,0.00780175306853448,2410527,9255782,2502117,4.83,30513.62,204593,237209,228609,46174667,13.53,437.75,7044,"2,410,527","9,255,782","2,502,117","4.83","30,513.62","204,593","237,209","228,609","$46,174,667","13.53%","437.75","7,044","2.67","10.25","2.77","4.83","30,513.62","0.23","0.26","0.25","$51.14","13.53%","0.000485","0.0078",0.280701754385965,0.741379310344828,0.517241379310345,0.896551724137931,1,0.46551724137931,0.326086956521739,0.241379310344828,0.896551724137931,0.551724137931034,0.5,0.224137931034483
"Salt Lake County Library",2023,"902,874",2.90970500867231,10.0367858638082,3.3676404459537,4.57751841852031,38488.0379746835,0.271402211161247,0.404166029811469,0.338242102441758,55.5242425853441,12.6538596117815,0.000539111769748603,0.0115830115830116,2627097,9061953,3040555,4.58,38488.04,245042,364911,305390,50131395,12.65,486.75,10458,"2,627,097","9,061,953","3,040,555","4.58","38,488.04","245,042","364,911","305,390","$50,131,395","12.65%","486.75","10,458","2.91","10.04","3.37","4.58","38,488.04","0.27","0.4","0.34","$55.52","12.65%","0.000539","0.0116",0.310344827586207,0.758620689655172,0.586206896551724,0.879310344827586,1,0.46551724137931,0.375,0.267857142857143,0.913793103448276,0.603448275862069,0.620689655172414,0.172413793103448
"Salt Lake County Library",2024,"926,667",3.04058523719955,9.71903823056179,3.88207198486619,4.99321232725198,Inf,0.300020395676117,0.416467835802937,0.357698072770477,55.6387990507917,13.4276591927973,0.00043678041842431,0.0116147440234734,2817610,9006312,3597388,4.99,Inf,278019,385927,331467,51558639,13.43,404.75,10763,"2,817,610","9,006,312","3,597,388","4.99","Inf","278,019","385,927","331,467","$51,558,639","13.43%","404.75","10,763","3.04","9.72","3.88","4.99","Inf","0.3","0.42","0.36","$55.64","13.43%","0.000437","0.0116",0.275862068965517,0.724137931034483,0.620689655172414,0.913793103448276,0.0714285714285714,0.526315789473684,0.36734693877551,0.172413793103448,0.896551724137931,0.741379310344828,0.344827586206897,0.206896551724138
"Salt Lake County Library",2025,"947,674",2.99593636630318,9.22377526448969,3.93132870586299,4.95409385261836,Inf,0.301330415311594,0.349906191369606,0.339509156102204,54.8757378592216,12.2977984014014,0.000425779329178599,0.0114997351409873,2839171,8741132,3725618,4.95,Inf,285563,331597,321744,52004310,12.3,403.5,10898,"2,839,171","8,741,132","3,725,618","4.95","Inf","285,563","331,597","321,744","$52,004,310","12.3%","403.5","10,898","3","9.22","3.93","4.95","Inf","0.3","0.35","0.34","$54.88","12.3%","0.000426","0.0115",0.258620689655172,0.728813559322034,0.559322033898305,0.932203389830508,0,0.610169491525424,0.28,0.220338983050847,0.847457627118644,0.711864406779661,0.372881355932203,0.220338983050847
"San Juan County Library",2016," 15,251",6.31591371057636,7.88754835748476,0.229296439577733,2.18171101075503,63.5818181818182,1.86853321093699,1.0323257491312,0.341157956855288,28.9817061176316,16.5896911653933,0.000655694708543702,0.0203265359648548,96324,120293,3497,2.18,63.58,28497,15744,5203,442000,16.59,10,310,"96,324","120,293","3,497","2.18","63.58","28,497","15,744","5,203","$442,000","16.59%","10","310","6.32","7.89","0.23","2.18","63.58","1.87","1.03","0.34","$28.98","16.59%","0.000656","0.0203",0.6,0.285714285714286,0.0357142857142857,0.428571428571429,0.339285714285714,0.888888888888889,0.763157894736842,0.214285714285714,0.5,0.767857142857143,0.714285714285714,0.571428571428571
"San Juan County Library",2017," 16,895",6.52163361941403,6.49470257472625,0.289730689553122,2.07488087134105,85.8771929824561,2.27226990233797,1.28925717667949,0.349274933412252,30.3150636282924,15.8923191836064,0.000591891092039065,0.0222551050606688,110183,109728,4895,2.07,85.88,38390,21782,5901,512173,15.89,10,376,"110,183","109,728","4,895","2.07","85.88","38,390","21,782","5,901","$512,173","15.89%","10","376","6.52","6.49","0.29","2.07","85.88","2.27","1.29","0.35","$30.32","15.89%","0.000592","0.0223",0.660714285714286,0.293103448275862,0.0344827586206897,0.46551724137931,0.344827586206897,0.982142857142857,0.75,0.206896551724138,0.53448275862069,0.758620689655172,0.620689655172414,0.482758620689655
"San Juan County Library",2018," 15,356",5.99107840583485,5.22642615264392,0.516540765824433,1.41721702277945,144.218181818182,1.31870278718416,1.26921073196145,0.575214899713467,27.0485803594686,14.5602288607309,0.000651211252930451,NA,91999,80257,7932,1.42,144.22,20250,19490,8833,415358,14.56,10,NA,"91,999","80,257","7,932","1.42","144.22","20,250","19,490","8,833","$415,358","14.56%","10","NA","5.99","5.23","0.52","1.42","144.22","1.32","1.27","0.58","$27.05","14.56%","0.000651","NA",0.672727272727273,0.120689655172414,0.0344827586206897,0.344827586206897,0.413793103448276,0.807017543859649,0.684210526315789,0.473684210526316,0.46551724137931,0.719298245614035,0.741379310344828,NA
"San Juan County Library",2019," 15,449",5.7081364489611,5.25794549809049,0.628972749045246,1.00806651774634,156.725806451613,1.178911256392,1.06680044015794,0.319049776684575,25.8397307269079,14.3302458354914,0.000647291086801735,0.0368308628390187,88185,81230,9717,1.01,156.73,18213,16481,4929,399198,14.33,10,569,"88,185","81,230","9,717","1.01","156.73","18,213","16,481","4,929","$399,198","14.33%","10","569","5.71","5.26","0.63","1.01","156.73","1.18","1.07","0.32","$25.84","14.33%","0.000647","0.0368",0.622641509433962,0.140350877192982,0.0344827586206897,0.228070175438596,0.362068965517241,0.754385964912281,0.666666666666667,0.120689655172414,0.43859649122807,0.631578947368421,0.758620689655172,0.724137931034483
"San Juan County Library",2020," 15,308",3.07669192579044,4.09047556833028,0.71949307551607,0.840237242193685,203.962962962963,0.599163835902796,1.06362686177162,0.166318264959498,26.2185131957147,5.83425111955205,0.00062059054089365,0.00881891821269924,47098,62617,11014,0.84,203.96,9172,16282,2546,401353,5.83,9.5,135,"47,098","62,617","11,014","0.84","203.96","9,172","16,282","2,546","$401,353","5.83%","9.5","135","3.08","4.09","0.72","0.84","203.96","0.6","1.06","0.17","$26.22","5.83%","0.000621","0.0088",0.410714285714286,0.189655172413793,0.0862068965517241,0.172413793103448,0.362068965517241,0.689655172413793,0.733333333333333,0.155172413793103,0.431034482758621,0.0344827586206897,0.706896551724138,0.275862068965517
"San Juan County Library",2021," 14,518",3.67426642788263,4.03946824631492,0.956605593056895,0.892740253611606,252.509090909091,0.376773660283786,2.57969417275107,0.301901088304174,27.0822427331588,6.79005003865465,0.000551040088166414,0.0190797630527621,53343,58645,13888,0.89,252.51,5470,37452,4383,393180,6.79,8,277,"53,343","58,645","13,888","0.89","252.51","5,470","37,452","4,383","$393,180","6.79%","8","277","3.67","4.04","0.96","0.89","252.51","0.38","2.58","0.3","$27.08","6.79%","0.000551","0.0191",0.701754385964912,0.275862068965517,0.0344827586206897,0.172413793103448,0.344827586206897,0.810344827586207,0.840909090909091,0.706896551724138,0.482758620689655,0.0689655172413793,0.620689655172414,0.810344827586207
"San Juan County Library",2022," 14,489",3.81261646766513,3.64600731589482,1.26302712402512,0.822043788805378,332.727272727273,0.398440196010767,2.80171164331562,0.336117054317068,26.2793153426738,8.03274187855144,0.000541790323693837,0.0180136655393747,55241,52827,18300,0.82,332.73,5773,40594,4870,380761,8.03,7.85,261,"55,241","52,827","18,300","0.82","332.73","5,773","40,594","4,870","$380,761","8.03%","7.85","261","3.81","3.65","1.26","0.82","332.73","0.4","2.8","0.34","$26.28","8.03%","0.000542","0.018",0.649122807017544,0.137931034482759,0.0689655172413793,0.172413793103448,0.413793103448276,0.689655172413793,0.804347826086957,0.396551724137931,0.362068965517241,0.155172413793103,0.586206896551724,0.586206896551724
"San Juan County Library",2023," 14,359",4.09137126540845,3.45999025001741,1.48568841841354,0.801581155211359,387.872727272727,0.435824221742461,3.79183787171809,0.57761682568424,36.9961000069643,6.13674752920036,0.000532766905773383,0.0206838916359078,58748,49682,21333,0.8,387.87,6258,54447,8294,531227,6.14,7.65,297,"58,748","49,682","21,333","0.8","387.87","6,258","54,447","8,294","$531,227","6.14%","7.65","297","4.09","3.46","1.49","0.8","387.87","0.44","3.79","0.58","$37","6.14%","0.000533","0.0207",0.586206896551724,0.120689655172414,0.0862068965517241,0.155172413793103,0.396551724137931,0.655172413793103,0.833333333333333,0.553571428571429,0.637931034482759,0.103448275862069,0.603448275862069,0.517241379310345
"San Juan County Library",2024," 14,358",3.8899568184984,3.39434461624182,1.81592143752612,0.81065885992781,Inf,0.400473603565956,3.84350188048475,0.736592840228444,36.0421367878535,5.48670448935163,0.000522356874216465,0.0178297813065887,55852,48736,26073,0.81,Inf,5750,55185,10576,517493,5.49,7.5,256,"55,852","48,736","26,073","0.81","Inf","5,750","55,185","10,576","$517,493","5.49%","7.5","256","3.89","3.39","1.82","0.81","Inf","0.4","3.84","0.74","$36.04","5.49%","0.000522","0.0178",0.53448275862069,0.0689655172413793,0.0862068965517241,0.172413793103448,0.0714285714285714,0.666666666666667,0.836734693877551,0.637931034482759,0.517241379310345,0.0689655172413793,0.586206896551724,0.344827586206897
"San Juan County Library",2025," 14,601",3.36702965550305,3.18731593726457,1.9812341620437,0.813174908264896,Inf,0.275118142592973,3.57249503458667,0.667488528183001,42.7974111362235,4.30398418715797,0.000513663447709061,0.0200671186905007,49162,46538,28928,0.81,Inf,4017,52162,9746,624885,4.3,7.5,293,"49,162","46,538","28,928","0.81","Inf","4,017","52,162","9,746","$624,885","4.3%","7.5","293","3.37","3.19","1.98","0.81","Inf","0.28","3.57","0.67","$42.8","4.3%","0.000514","0.0201",0.396551724137931,0.0677966101694915,0.0677966101694915,0.186440677966102,0,0.542372881355932,0.84,0.627118644067797,0.728813559322034,0.0677966101694915,0.576271186440678,0.372881355932203
"Santaquin City Library",2016," 10,572",3.80174044646235,5.3022133938706,0.284714339765418,3.39912679643442,56.7924528301887,0.691638289822172,0.0854143019296254,0.281214528944381,12.6931517215286,8.50337681828677,0.00025539160045403,0.0110669693530079,40192,56055,3010,3.4,56.79,7312,903,2973,134192,8.5,2.7,117,"40,192","56,055","3,010","3.4","56.79","7,312","903","2,973","$134,192","8.5%","2.7","117","3.8","5.3","0.28","3.4","56.79","0.69","0.09","0.28","$12.69","8.5%","0.000255","0.0111",0.127272727272727,0.0714285714285714,0.0892857142857143,0.714285714285714,0.303571428571429,0.351851851851852,0.131578947368421,0.125,0.0357142857142857,0.125,0.0714285714285714,0.214285714285714
"Santaquin City Library",2017," 11,062",3.47134333755198,4.96528656662448,0.353552702947026,3.28171117882536,71.1090909090909,0.455161815223287,0.0687036702223829,0.252666787199421,12.681703127825,8.71430051455607,0.000248598806725728,0.012023142288917,38400,54926,3911,3.28,71.11,5035,760,2795,140285,8.71,2.75,133,"38,400","54,926","3,911","3.28","71.11","5,035","760","2,795","$140,285","8.71%","2.75","133","3.47","4.97","0.35","3.28","71.11","0.46","0.07","0.25","$12.68","8.71%","0.000249","0.012",0.0892857142857143,0.0862068965517241,0.0517241379310345,0.672413793103448,0.293103448275862,0.232142857142857,0.05,0.103448275862069,0.0344827586206897,0.155172413793103,0.0517241379310345,0.206896551724138
"Santaquin City Library",2018," 11,652",3.38594232749743,5.01484723652592,0.517851012701682,3.4987725285911,107.75,0.348094747682801,0.0555269481634054,0.18254376930999,12.6562821833162,10.4151949878195,0.000264332303467216,0.00798146240988671,39453,58433,6034,3.5,107.75,4056,647,2127,147471,10.42,3.08,93,"39,453","58,433","6,034","3.5","107.75","4,056","647","2,127","$147,471","10.42%","3.08","93","3.39","5.01","0.52","3.5","107.75","0.35","0.06","0.18","$12.66","10.42%","0.000264","0.008",0.0545454545454545,0.0689655172413793,0.0517241379310345,0.741379310344828,0.310344827586207,0.140350877192982,0.0526315789473684,0.0350877192982456,0.0172413793103448,0.350877192982456,0.0517241379310345,0.0526315789473684
"Santaquin City Library",2019," 12,274",2.81473032426267,4.52647873553854,0.637363532670686,3.05498735290883,137.245614035088,0.32344793873228,0.0466025745478247,0.324425615121395,12.5691706045299,19.6488136795328,0.000250936939872902,0.0137689424800391,34548,55558,7823,3.05,137.25,3970,572,3982,154274,19.65,3.08,169,"34,548","55,558","7,823","3.05","137.25","3,970","572","3,982","$154,274","19.65%","3.08","169","2.81","4.53","0.64","3.05","137.25","0.32","0.05","0.32","$12.57","19.65%","0.000251","0.0138",0.0188679245283019,0.087719298245614,0.0517241379310345,0.684210526315789,0.310344827586207,0.157894736842105,0.0238095238095238,0.155172413793103,0.0175438596491228,0.894736842105263,0.0689655172413793,0.206896551724138
"Santaquin City Library",2020," 12,865",2.08876797512631,1.67244461717839,1.04881461329188,1.16852223972194,245.327272727273,0.241663427905169,0.0171006607073455,0.115895841430237,12.9301982122037,9.35519442832269,0.000239409249902837,0.00738437621453556,26872,21516,13493,1.17,245.33,3109,220,1491,166347,9.36,3.08,95,"26,872","21,516","13,493","1.17","245.33","3,109","220","1,491","$166,347","9.36%","3.08","95","2.09","1.67","1.05","1.17","245.33","0.24","0.02","0.12","$12.93","9.36%","0.000239","0.0074",0.0892857142857143,0.0172413793103448,0.155172413793103,0.396551724137931,0.46551724137931,0.327586206896552,0.0222222222222222,0.103448275862069,0,0.275862068965517,0.0517241379310345,0.206896551724138
"Santaquin City Library",2021," 13,725",2.9744262295082,2.47060109289618,1.23264116575592,1.74267653407339,302.107142857143,0.0931147540983607,0.0140619307832423,0.140692167577413,13.4603278688525,26.9570633796823,0.000249180327868852,0.00437158469945355,40824,33909,16918,1.74,302.11,1278,193,1931,184743,26.96,3.42,60,"40,824","33,909","16,918","1.74","302.11","1,278","193","1,931","$184,743","26.96%","3.42","60","2.97","2.47","1.23","1.74","302.11","0.09","0.01","0.14","$13.46","26.96%","0.000249","0.0044",0.578947368421053,0.0517241379310345,0.103448275862069,0.5,0.448275862068966,0.224137931034483,0.0454545454545455,0.396551724137931,0.0689655172413793,0.982758620689655,0.0689655172413793,0.379310344827586
"Santaquin City Library",2022," 15,379",2.75232459847844,3.84023668639053,1.34182976786527,2.62262977929748,368.5,0.101827166915924,0.0275050393393589,0.396319656674686,11.8324988620847,35.4479152332462,0.000260094934651148,0.016776123284999,42328,59059,20636,2.62,368.5,1566,423,6095,181972,35.45,4,258,"42,328","59,059","20,636","2.62","368.5","1,566","423","6,095","$181,972","35.45%","4","258","2.75","3.84","1.34","2.62","368.5","0.1","0.03","0.4","$11.83","35.45%","0.00026","0.0168",0.315789473684211,0.155172413793103,0.103448275862069,0.637931034482759,0.448275862068966,0.224137931034483,0.0434782608695652,0.5,0.0172413793103448,1,0.0517241379310345,0.53448275862069
